cid,year,country,fps,gdpgrowthannual,gdppercapitacurrentus,strdum,tradeofgdp,inflation,healthexpenditurepercapitacurren,lifeexpect
60,13,Finland,607,2.917545,37289.85,1,79.49106,0.8610592,3158.108,78.81707
60,14,Finland,614,4.409525,39457.99,1,86.33084,1.566667,3290.491,79.21464
60,15,Finland,569,5.333418,46505.05,1,86.56164,2.510666,3800.71,79.26341
60,16,Finland,697,0.9220964,50905.01,1,89.90951,4.065952,4480.529,79.56829
60,17,Finland,535,-8.204471,44580.7,1,72.28088,0,4309.604,79.71951
60,18,Finland,592,3.12241,44530.8,1
61,1,France,51,-0.6673288,21999.65,0,41.14262,2.10601,,77.26122
61,2,France,52,2.247388,23110.34,0,42.83256,1.660873,,77.67609
61,3,France,52,2.0473,26450.76,0,44.41066,1.778116,2738.381,77.78342
61,4,France,56,1.067615,26357.46,0,44.87754,2.004778,2731.774,78.00488
61,5,France,61,2.183837,23727.47,0,48.50323,1.221996,2430.541,78.35609
61,6,France,60,3.378261,24415.79,0,49.92959,0.5952381,2475.681,78.4561
61,7,France,68,3.291975,24132.35,0,50.19043,0.5333778,2438.839,78.60732
61,8,France,765,3.680112,21828.29,1,56.22733,1.699411,2184.257,78.95853
61,9,France,801,1.835665,21867.09,1,55.09139,1.630258,2219.873,79.05854
61,10,France,812,0.9288527,23555.07,1,52.52329,1.916907,2484.723,79.26098
61,11,France,787,0.899498,28870.29,1,50.11932,2.109074,3133.216,79.26341
61,12,France,827,2.544671,32873.72,1,51.31542,2.134875,3593.34,80.16341
61,13,France,792,1.826504,33912.9,1,52.97618,1.735587,3801.851,80.11463
61,14,France,768,2.466859,35558,1,54.78135,1.683726,3933.09,80.51463
61,15,France,1523,2.285213,40459.73,1,54.96907,1.487344,4474.415,80.81464
61,16,France,1243,-0.0806681,44117.04,1,55.58547,2.817529,4965.818,80.86829
61,17,France,1007,-2.729785,40663.05,1,48.04207,0.0838873,4797.965,81.06829
61,18,France,1117,1.479961,39459.55,1
62,1,FYR Macedonia,,-7.469556,1311.597,0,101.4443,,,71.77541
62,2,FYR Macedonia,,-1.758038,1730.547,0,86.60397,126.5834,,71.94186
62,3,FYR Macedonia,19,-1.114556,2266.062,0,75.77931,16.37359,200.7136,72.1131
62,4,FYR Macedonia,21,1.184812,2241.017,0,66.69724,2.4666,202.2522,72.28893
62,5,FYR Macedonia,32,1.440154,1883.673,0,88.16202,1.294365,177.9132,72.46709
62,6,FYR Macedonia,33,3.378764,1792.329,0,97.29196,0.5441996,187.1964,72.64593
62,7,FYR Macedonia,41,4.339212,1835.563,0,94.32552,-1.279287,164.4458,72.82391
62,8,FYR Macedonia,469,4.549038,1785.327,1,112.1532,6.607423,159.189,72.99959
62,9,FYR Macedonia,488,-4.525338,1704.779,1,99.30423,5.198885,147.1959,73.16963
62,10,FYR Macedonia,464,0.8534902,1874.792,1,96.18526,2.314598,177.8297,73.33376
62,11,FYR Macedonia,466,2.816485,2283.005,1,92.70337,1.104111,218.629,73.4911
62,12,FYR Macedonia,472,4.085092,2640.6,1,102.9785,0.9268191,237.4632,73.64273
62,13,FYR Macedonia,497,4.102403,2853.001,1,108.2943,0.163762,238.1833,73.78864
62,14,FYR Macedonia,502,3.954069,3119.349,1,114.8861,3.269964,252.8265,73.93078
62,15,FYR Macedonia,545,5.9,3984.442,1,125.706,3.613217,275.4337,74.07105
62,16,FYR Macedonia,556,5,4791.188,1,131.1944,7.218528,328.4296,74.21132
62,17,FYR Macedonia,533,-0.9,4510.238,1,111.5654,-0.2672475,313.6897,74.35205
62,18,FYR Macedonia,495,0.7,4425.127,1
63,1,Gabon,29,3.946555,4290.232,0,83.34303,0.5337465,,61.36317
63,2,Gabon,29,3.712755,3980.789,0,99.92669,36.11625,,61.33612
63,3,Gabon,28,4.973848,4572.681,0,95.1347,9.646531,136.7124,61.2528
63,4,Gabon,31,3.625049,5104.653,0,95.6709,0.6896934,150.5709,61.09634
63,5,Gabon,43,5.738368,4648.757,0,98.53626,3.97345,117.3393,60.86327
63,6,Gabon,40,3.477834,3813.651,0,95.97478,1.448739,134.0824,60.56515
63,7,Gabon,35,-8.932623,3870.427,0,97.73145,-1.936604,115.7454,60.22751
63,8,Gabon,452,-1.882966,4108.803,1,101.7019,0.50492,102.52,59.89188
63,9,Gabon,442,2.13168,3735.952,1,92.07456,2.13762,106.7813,59.60129
63,10,Gabon,438,-0.2671542,3825.92,1,87.90617,0.0366829,122.4319,59.39063
63,11,Gabon,358,2.475192,4600.999,1,86.41984,2.235353,153.7031,59.2878
63,12,Gabon,417,1.346016,5346.042,1,94.22601,0.4082053,160.2431,59.30571
63,13,Gabon,438,3.021596,6328.918,1,92.4388,3.708333,164.4025,59.44922
63,14,Gabon,459,1.181188,6839.994,1,93.74106,-1.409401,191.1154,59.70922
63,15,Gabon,326,5.553354,8137.705,1,95.12923,5.030319,233.9781,60.05115
63,16,Gabon,332,2.323451,10035.37,1,98.57409,5.264301,263.7237,60.44393
63,17,Gabon,512,-1.412243,7425.9,1,85.50367,1.885707,266.2645,60.868
63,18,Gabon,660,5.663056,8666.966,1
64,1,Gambia,8,3.012101,364.3397,0,132.9768,6.463804,,52.08378
64,2,Gambia,8,0.1543462,347.5393,0,102.7029,1.710206,,52.35705
64,3,Gambia,12,0.8818486,352.0597,0,121.9627,6.980974,21.92159,52.62381
64,4,Gambia,16,2.223545,347.8231,0,110.3983,1.099489,19.29695,52.88705
64,5,Gambia,18,4.899999,350.3165,0,94.79187,2.781228,18.1241,53.14729
64,6,Gambia,18,3.499999,343.3994,0,108.6707,1.114188,19.86005,53.40403
64,7,Gambia,16,6.4,343.5453,0,98.86375,3.812372,19.75723,53.65924
64,8,Gambia,174,5.5,323.3154,1,104.8329,0.8449696,18.68659,53.91146
64,9,Gambia,216,5.8,310.3746,1,77.19147,4.492596,17.9846,54.15968
64,10,Gambia,248,-3.25,265.7307,1,93.27666,8.609125,15.55304,54.40193
64,11,Gambia,271,6.87,255.6337,1,95.43434,17.03287,14.92249,54.63917
64,12,Gambia,321,7.05,270.5807,1,113.1592,14.20674,16.96046,54.87542
64,13,Gambia,260,-0.8802716,302.0909,1,102.8609,4.838622,18.48742,55.11612
64,14,Gambia,205,1.509171,323.5771,1,96.87693,2.055788,21.42244,55.37029
64,15,Gambia,163,5.174977,402.9283,1,82.15209,5.365892,21.89618,55.64188
64,16,Gambia,291,5.442288,495.0716,1,77.92431,4.457833,27.09463,55.93239
64,17,Gambia,446,6.156543,430.1422,1,80.57094,4.552385,25.6288,56.24232
64,18,Gambia,223,5.012629,460.6781,1
65,1,Georgia,,-29.3,550.0154,0,118.6389,,,70.38505
65,2,Georgia,,-10.39999,517.0871,0,166.9026,,,70.45895
65,3,Georgia,18,2.599997,569.0181,0,67.82867,162.7171,29.01843,70.5552
65,4,Georgia,27,11.2,670.4611,0,45.69684,39.3575,46.01685,70.67124
65,5,Georgia,27,10.51904,774.6802,0,57.75272,7.100031,55.64861,70.80046
65,6,Georgia,39,3.104904,805.2727,0,53.56664,3.550383,48.66306,70.93173
65,7,Georgia,44,2.869257,628.8657,0,57.15191,19.16347,36.05788,71.06095
65,8,Georgia,475,1.838341,691.9977,1,62.66184,4.0234,45.01857,71.17503
65,9,Georgia,508,4.805452,733.9704,1,63.32994,4.682658,53.64473,71.26339
65,10,Georgia,552,5.473839,779.3846,1,71.62888,5.569565,64.03297,71.32403
65,11,Georgia,456,11.0581,922.0297,1,78.25973,4.798006,73.93453,71.35695
65,12,Georgia,469,5.85733,1186.987,1,79.73805,5.678327,96.62281,71.37168
65,13,Georgia,455,9.599641,1470.041,1,85.316,8.29895,123.3317,71.37978
65,14,Georgia,459,9.383277,1761.119,1,89.88228,9.160966,147.6673,71.40283
65,15,Georgia,327,12.344,2318.127,1,89.1563,9.24883,190.4008,71.45493
65,16,Georgia,414,2.314047,2918.777,1,87.02355,9.97604,257.9969,71.54812
65,17,Georgia,328,-3.8,2441.01,1,78.54469,1.74273,255.6274,71.68395
65,18,Georgia,202,6.38,2620.234,1
66,1,Germany,59,-0.8022003,24698.85,0,44.59357,4.434976,,75.87074
66,2,Germany,58,2.657116,26329.72,0,46.04218,2.744553,,76.27073
66,3,Germany,61,1.890615,30900.67,0,47.44029,1.723671,3123.256,76.42195
66,4,Germany,61,0.9940358,29769.72,0,48.89243,1.446061,3083.325,76.67317
66,5,Germany,64,1.804462,26325.88,0,53.69601,1.880192,2679.887,77.07317
66,6,Germany,65,2.030293,26624.79,0,55.95152,0.9356223,2724.786,77.47561
66,7,Germany,66,2.01095,26113.98,0,57.92942,0.5697764,2684.127,77.72683
66,8,Germany,739,3.209826,23114.23,1,66.40145,1.471334,2366.051,77.92683
66,9,Germany,705,1.24,22967.35,1,67.60918,1.977884,2390.301,78.32927
66,10,Germany,707,0,24445.15,1,66.89499,1.401746,2605.943,78.22927
66,11,Germany,761,-0.2173054,29587.87,1,67.32092,1.043297,3180.311,78.38049
66,12,Germany,729,1.207682,33268.78,1,71.77665,1.669248,3499.073,78.68049
66,13,Germany,705,0.7531299,33811.2,1,76.92267,1.557211,3635.096,78.93171
66,14,Germany,708,3.368605,35429.48,1,85.02171,1.575,3724.477,79.13171
66,15,Germany,1363,2.657776,40467.88,1,86.7308,2.288949,4221.145,79.53415
66,16,Germany,1305,0.9880157,44264.05,1,88.51725,2.630735,4720.381,79.73659
66,17,Germany,1389,-4.71963,40669.67,1,76.72187,0.3125977,4628.769,79.93658
66,18,Germany,1173,3.631869,40541.99,1
67,1,Ghana,39,4.85,365.6317,0,56.66914,24.95984,,58.83598
67,2,Ghana,39,3.3,324.1784,0,62.02115,24.87025,,59.06583
67,3,Ghana,46,4.112419,374.4429,0,57.42309,59.46156,25.79986,59.13217
67,4,Ghana,47,4.602461,391.2068,0,72.20495,46.56102,26.39281,59.04083
67,5,Ghana,50,4.196358,379.1382,0,85.40184,27.88521,26.93692,58.83471
67,6,Ghana,44,4.700391,401.6095,0,80.59955,14.62417,27.75393,58.55573
67,7,Ghana,46,4.399997,404.3622,0,81.7051,12.40867,28.93156,58.23393
67,8,Ghana,525,3.7,254.8728,1,116.0484,25.19322,18.43608,57.89393
67,9,Ghana,531,4,265.4686,1,110.0459,32.90541,18.57571,57.55385
67,10,Ghana,551,4.5,300.8347,1,97.48924,14.81624,19.63944,57.22839
67,11,Ghana,525,5.2,363.8428,1,97.28715,26.67495,24.00848,56.93464
67,12,Ghana,508,5.6,413.8916,1,99.67033,12.62457,25.9718,56.69514
67,13,Ghana,528,5.900004,489.1747,1,98.17152,15.11819,35.00899,56.53388
67,14,Ghana,608,6.4,910.4635,1,65.92301,10.91517,40.40165,56.46876
67,15,Ghana,828,6.459735,1077.02,1,65.35409,10.73273,52.98408,56.49866
67,16,Ghana,660,8.430504,1221.661,1,69.51415,16.52214,55.44659,56.61695
67,17,Ghana,813,4.657701,1097.833,1,71.84903,19.25072,45.05245,56.81712
67,18,Ghana,747,6.620084,1286.574,1
68,1,Greece,42,-1.6,10004.51,0,43.53761,14.41449,,77.39024
68,2,Greece,41,2,10632.63,0,42.5355,10.92279,,77.63902
68,3,Greece,44,2.09972,12386.53,0,43.63993,8.937057,1059.78,77.58537
68,4,Greece,43,2.358402,13007.14,0,44.15398,8.196219,1103.333,77.68536
68,5,Greece,46,3.637608,12608.99,0,47.90157,5.538973,1062.604,78.13659
68,6,Greece,49,3.363683,12599.33,0,49.29393,4.766226,1048.742,77.83903
68,7,Greece,43,3.419392,12350.27,0,54.73451,2.636783,1107.773,77.98781
68,8,Greece,582,4.477406,11500.65,1,63.22199,3.166083,918.061,77.8878
68,9,Greece,573,4.197175,11966.41,1,61.22038,3.373966,1049.333,78.3878
68,10,Greece,556,3.439407,13414.15,1,55.69408,3.629363,1221.419,78.64146
68,11,Greece,563,5.94379,17654.7,1,52.28645,3.530651,1567.344,78.84146
68,12,Greece,641,4.367604,20795.93,1,54.60209,2.898848,1791.573,79.03902
68,13,Greece,706,2.280354,21818.78,1,53.75721,3.545073,2095.697,79.23902
68,14,Greece,708,5.166072,23776.55,1,55.76754,3.2,2275.72,79.43903
68,15,Greece,945,4.279289,27766.94,1,57.40996,2.887597,2674.424,79.43903
68,16,Greece,1114,1.022616,30883.63,1,59.16336,4.153325,3109.99,79.93903
68,17,Greece,872,-2.044176,28935.11,1,47.91229,1.211683,3040.734,80.18781
68,18,Greece,1016,-4.469087,26909.74,1
69,1,Grenada,3,-2.639665,2547.505,0,117.1185,2.808599,,70.76429
69,2,Grenada,4,2.753408,2635.223,0,110.2462,3.770658,,71.25832
69,3,Grenada,6,2.503938,2758.412,0,100.0737,1.868825,148.0076,71.68536
69,4,Grenada,9,4.057407,2927.199,0,110.2318,2.032352,160.7906,72.05968
69,5,Grenada,18,4.608853,3021.609,0,113.6833,1.244528,174.6892,72.40588
69,6,Grenada,26,6.541908,3373.736,0,120.4738,2.259696,195.4142,72.74368
69,7,Grenada,25,10.0725,3755.546,0,127.5806,1.015228,215.4402,73.07746
69,8,Grenada,272,12.61663,4244.519,1,127.0692,3.517588,259.0924,73.40771
69,9,Grenada,244,-3.912021,4164.897,1,112.0603,2.496533,324.4147,73.727
69,10,Grenada,312,2.141747,4302.192,1,101.1721,-0.4446163,290.8767,74.02651
69,11,Grenada,317,8.444117,4712.575,1,101.4685,1.145631,283.5303,74.29895
69,12,Grenada,251,-6.47174,4592.533,1,108.9585,2.486082,268.1537,74.54434
69,13,Grenada,322,12.03927,5403.524,1,97.49734,6.181512,318.6992,74.76427
69,14,Grenada,249,-1.929129,5489.412,1,98.8194,1.667108,378.7162,74.96275
69,15,Grenada,78,4.534335,5915.7,1,101.4725,7.40066,415.7149,75.14676
69,16,Grenada,45,0.9015111,6553.033,1,93.47419,5.170046,438.2002,75.32178
69,17,Grenada,253,-8.322474,5915.948,1,83.49254,-2.350411,446.5266,75.49234
69,18,Grenada,145,-1.118778,6017.25,1
70,1,Guatemala,,3.927132,1193.204,0,43.77893,11.81969,,63.85639
70,2,Guatemala,8,4.033741,1327.728,0,42.37089,10.85532,,64.4061
70,3,Guatemala,4,4.948547,1464.717,0,44.68943,8.411413,53.80614,64.962
70,4,Guatemala,8,2.95778,1541.456,0,40.39295,11.05692,55.80967,65.52673
70,5,Guatemala,25,4.36409,1698.39,0,41.55195,9.232903,64.09595,66.0959
70,6,Guatemala,36,4.993528,1809.78,0,44.42374,6.969578,76.56004,66.66205
70,7,Guatemala,39,3.847062,1670.104,0,46.36051,4.863339,79.02333,67.21715
70,8,Guatemala,453,3.608869,1717.663,1,49.14559,5.977577,95.10384,67.74515
70,9,Guatemala,532,2.332544,1625.464,1,69.54459,7.634134,99.15611,68.2309
70,10,Guatemala,536,3.866638,1761.727,1,66.03188,8.032662,103.318,68.66576
70,11,Guatemala,480,2.530838,1812.725,1,65.95966,5.475479,110.8773,69.04559
70,12,Guatemala,511,3.15203,1933.162,1,69.07815,7.391051,118.5152,69.37178
70,13,Guatemala,551,3.260163,2140.975,1,66.04864,8.418684,132.0448,69.65086
70,14,Guatemala,585,5.379794,2320.371,1,66.81818,6.44815,143.8949,69.89378
70,15,Guatemala,282,6.304012,2554.568,1,67.89851,6.454216,169.7758,70.11666
70,16,Guatemala,323,3.281095,2859.559,1,64.12061,12.64368,183.9843,70.33502
70,17,Guatemala,325,0.5389463,2686.244,1,56.49789,1.855797,186.1231,70.55541
70,18,Guatemala,205,2.588658,2865.02,1
71,1,Guinea,28,5.044145,471.445,0,54.60232,,,49.7771
71,2,Guinea,28,3.970099,467.9616,0,48.61484,,,50.23832
71,3,Guinea,27,4.607673,493.9209,0,45.64418,,25.10974,50.69159
71,4,Guinea,32,5.222404,502.7013,0,43.54017,,26.04874,51.15239
71,5,Guinea,34,4.650741,479.6719,0,42.41507,,24.46694,51.63327
71,6,Guinea,39,4.832975,445.2004,0,48.21067,,23.62482,52.14325
71,7,Guinea,37,4.672198,420.9536,0,47.67305,,21.99603,52.68429
71,8,Guinea,406,1.882241,371.2462,1,51.46992,,19.49302,53.25346
71,9,Guinea,470,2.883983,338.4845,1,57.40987,,20.55462,53.84371
71,10,Guinea,413,3.768969,350.7194,1,53.69649,,21.44663,54.44251
71,11,Guinea,365,5.418067,388.5494,1,50.27993,,19.88631,55.03739
71,12,Guinea,444,2.338839,405.5446,1,49.31905,,21.07634,55.62283
71,13,Guinea,515,2.998143,318.528,1,68.94129,,16.30046,56.19383
71,14,Guinea,531,2.496221,299.7643,1,81.89702,,16.02124,56.74888
71,15,Guinea,881,1.7577,437.7846,1,64.78761,,24.46378,57.29053
71,16,Guinea,765,4.936962,384.2407,1,71.97565,18.38406,21.32434,57.82124
71,17,Guinea,710,-0.2801529,413.6227,1,86.16402,4.684389,18.77023,58.34002
71,18,Guinea,458,1.932653,436.9137,1
72,1,Guinea-Bissau,7,2.1,213.9393,0,41.5863,48.10817,,44.25941
72,2,Guinea-Bissau,6,3.2,207.2202,0,50.76378,15.17635,,44.44161
72,3,Guinea-Bissau,11,4.4,217.8069,0,46.81043,45.36531,16.64134,44.65025
72,4,Guinea-Bissau,15,11.6,226.5517,0,42.36017,50.73405,16.67082,44.88124
72,5,Guinea-Bissau,15,6.5,220.0647,0,60.8999,49.10093,15.35476,45.12056
72,6,Guinea-Bissau,11,-28.09998,165.5819,0,50.28654,8.013755,11.97092,45.35776
72,7,Guinea-Bissau,8,7.8,176.1192,0,67.67765,-2.086305,10.86951,45.59078
72,8,Guinea-Bissau,93,7.5,165.2566,1,83.3518,8.636321,9.64512,45.81725
72,9,Guinea-Bissau,126,0.2,149.0612,1,91.55972,3.348123,9.168209,46.03619
72,10,Guinea-Bissau,150,-7.1,148.7825,1,81.04155,3.300122,11.12112,46.25122
72,11,Guinea-Bissau,118,0.0628159,338.7076,1,,-3.502585,12.24088,46.46885
72,12,Guinea-Bissau,116,0.6955089,363.4742,1,,0.8833027,11.41697,46.69463
72,13,Guinea-Bissau,91,4.300251,389,1,,3.329199,11.89978,46.93556
72,14,Guinea-Bissau,109,2.13637,383.911,1,,1.954737,13.06161,47.20163
72,15,Guinea-Bissau,18,3.202154,448.2177,1,,4.617438,14.67892,47.49727
72,16,Guinea-Bissau,72,3.221571,537.5331,1,,10.46007,17.48505,47.82344
72,17,Guinea-Bissau,38,2.995743,518.2017,1,,-1.651397,18.35889,48.1791
72,18,Guinea-Bissau,19,3.472524,533.2817,1
73,1,Guyana,4,8.213838,586.4684,0,254.6058,,,62.32834
73,2,Guyana,4,8.52331,714.4677,0,222.882,,,62.33524
73,3,Guyana,3,4.986314,819.1663,0,213.3272,12.21053,38.31134,62.34412
73,4,Guyana,3,7.883467,929.0778,0,211.3375,7.094712,42.1016,62.37607
73,5,Guyana,7,6.226948,987.5739,0,209.1367,3.555671,46.89305,62.45254
73,6,Guyana,6,-1.708567,947.4566,0,203.8432,4.586466,45.88062,62.58998
73,7,Guyana,9,2.969881,918.5482,0,201.0593,7.538219,39.65352,62.79827
73,8,Guyana,107,-1.376727,942.3596,1,206.7686,6.148543,51.3611,63.08834
73,9,Guyana,105,2.249999,919.578,1,206.412,2.627413,51.04461,63.46259
73,10,Guyana,147,1.051001,952.0671,1,198.2326,5.341015,53.87776,63.90685
73,11,Guyana,167,-1.005255,975.1322,1,189.6047,5.980978,52.15302,64.40302
73,12,Guyana,134,3.293925,1030.505,1,201.4506,4.668466,66.431,64.937
73,13,Guyana,145,-1.956911,1079.921,1,203.8294,6.925543,74.82742,65.49024
73,14,Guyana,185,5.129609,1908.284,1,,6.578573,85.60226,66.04471
73,15,Guyana,303,-3.640206,2277.627,1,,12.30443,115.1453,66.58698
73,16,Guyana,210,1.975922,2518.349,1,,8.100462,122.3027,67.10507
73,17,Guyana,231,3.319317,2656.396,1,,2.913358,132.5087,67.59005
73,18,Guyana,191,4.35579,2918.281,1
74,1,Haiti,3,-5.426295,239.0882,0,48.75227,29.70597,,56.46573
74,2,Haiti,2,-11.95063,275.721,0,31.13364,39.33162,,56.9762
74,3,Haiti,8,9.897708,342.9073,0,37.84772,27.60818,22.64821,57.45834
74,4,Haiti,7,4.136861,370.5785,0,40.22424,20.5836,23.88914,57.89283
74,5,Haiti,22,2.706282,396.6668,0,36.89473,20.55901,24.59841,58.27139
74,6,Haiti,20,2.183723,450.8902,0,36.52079,10.63434,27.01886,58.59078
74,7,Haiti,28,2.71272,481.5026,0,41.94848,8.670958,27.21287,58.85675
74,8,Haiti,384,0.8675624,423.7462,1,46.10982,13.70772,25.67162,59.08612
74,9,Haiti,459,-1.042777,398.5446,1,48.50292,14.17328,22.44395,59.30325
74,10,Haiti,492,-0.2538266,359.0073,1,48.12822,9.853444,18.84195,59.53061
74,11,Haiti,496,0.3624306,310.4151,1,63.68092,39.28144,14.59418,59.78407
74,12,Haiti,455,-3.519017,395.4456,1,59.36376,22.81171,18.30559,60.06746
74,13,Haiti,481,1.799793,441.4716,1,56.9798,15.72865,19.45768,60.37134
74,14,Haiti,465,2.252992,510.1957,1,59.50412,13.06571,29.08004,60.67619
74,15,Haiti,346,3.343279,614.3242,1,52.18164,8.528785,35.02691,60.96159
74,16,Haiti,438,0.8439443,648.7896,1,56.92246,15.51968,39.78849,61.21466
74,17,Haiti,357,2.885039,645.7565,1,58.12352,-0.0146363,39.60249,61.43527
74,18,Haiti,348,-5.05173,673.7984,1
75,1,Honduras,37,6.230032,654.9337,0,78.386,10.74865,,67.66412
75,2,Honduras,37,-1.303257,629.3763,0,89.69926,21.72935,,68.09134
75,3,Honduras,34,4.062976,699.9025,0,91.77753,29.46453,38.63285,68.51907
75,4,Honduras,38,3.59525,705.3312,0,98.81917,23.83784,38.54408,68.93693
75,5,Honduras,43,4.993719,797.3897,0,98.00394,20.19987,44.06182,69.33002
75,6,Honduras,38,2.901585,870.6406,0,100.5012,13.66811,49.6077,69.68693
75,7,Honduras,33,-1.889535,880.4455,0,97.00114,11.66374,50.61686,70.00768
75,8,Honduras,462,5.748148,1140.54,1,120.3922,11.04803,62.04573,70.29575
75,9,Honduras,557,2.723219,1189.859,1,115.943,9.66575,65.58964,70.55763
75,10,Honduras,650,3.754349,1198.3,1,117.9974,7.698865,73.54269,70.80468
75,11,Honduras,591,4.547036,1243.488,1,122.2482,7.674166,79.54403,71.04481
75,12,Honduras,564,6.232322,1313.087,1,135.4618,8.113791,84.93523,71.28242
75,13,Honduras,575,6.050879,1415.595,1,136.4888,8.809061,86.86095,71.51893
75,14,Honduras,628,6.566907,1552.538,1,133.1318,5.577752,91.63918,71.7523
75,15,Honduras,538,6.307382,1727.379,1,134.7308,6.936215,106.4767,71.979
75,16,Honduras,578,3.970911,1908.689,1,136.7513,11.40622,120.621,72.19605
75,17,Honduras,689,-1.911287,1917.741,1,102.8716,5.492025,117.0635,72.40546
75,18,Honduras,738,2.599971,2022.214,1
76,1,Hong Kong,11,6.043169,20328.44,0,263.8765,8.820062,,78.03171
76,2,Hong Kong,13,6.013315,22457.86,0,266.9003,8.843805,,78.52927
76,3,Hong Kong,15,2.293276,23428.79,0,290.8523,9.011944,,78.68293
76,4,Hong Kong,16,4.192908,24701.39,0,275.2722,6.2749,,79.62683
76,5,Hong Kong,18,5.056272,27169.68,0,258.6653,5.904405,,80.12683
76,6,Hong Kong,18,-6.026387,25506.79,0,248.4839,2.831858,,80.13171
76,7,Hong Kong,16,2.55595,24715.51,0,251.3728,-3.958692,,80.38293
76,8,Hong Kong,268,7.951509,25374.5,1,282.0809,-3.763441,,80.87805
76,9,Hong Kong,311,0.4973017,24811.69,1,272.8709,-1.582868,,81.42439
76,10,Hong Kong,290,1.840985,24285.07,1,290.7647,-3.122044,,81.47805
76,11,Hong Kong,226,3.006014,23559.17,1,332.7744,-2.539063,,81.32927
76,12,Hong Kong,310,8.466611,24454.39,1,371.436,-0.4008016,,81.78049
76,13,Hong Kong,361,7.082103,26092.25,1,384.9634,0.9054326,,81.58049
76,14,Hong Kong,383,7.019775,27698.53,1,399.6762,2.093719,,82.37561
76,15,Hong Kong,225,6.389334,29900.41,1,405.1082,1.953125,,82.37561
76,16,Hong Kong,228,2.306315,30864.88,1,414.956,4.310345,,82.33976
76,17,Hong Kong,139,-2.660524,29881.81,1,380.4936,0.5509642,,82.72439
76,18,Hong Kong,137,6.970071,31877.47,1
77,1,Hungary,34,-0.5761085,3726.343,0,61.02075,22.45105,,69.10122
77,2,Hungary,34,2.947155,4014.318,0,64.32274,18.86639,,69.46976
77,3,Hungary,31,1.489525,4323.406,0,91.85134,28.30287,323.4729,69.79171
77,4,Hungary,33,1.021273,4379.948,0,98.80683,23.60349,315.615,70.32878
77,5,Hungary,34,4.312114,4443.287,0,111.3035,18.28145,309.1426,70.70244
77,6,Hungary,37,5.163835,4582.761,0,127.0991,14.22709,335.5985,70.55781
77,7,Hungary,47,4.233106,4692.956,0,132.2911,10,345.6899,70.67707
77,8,Hungary,533,6.221937,4689.608,1,147.9414,9.798585,326.3671,71.24634
77,9,Hungary,556,4.1,5221.099,1,143.7178,9.221616,375.2005,72.24878
77,10,Hungary,537,4.4,6546.377,1,128.1599,5.297322,496.9159,72.34878
77,11,Hungary,533,4.3,8324.777,1,125.4631,4.604043,690.5924,72.3
77,12,Hungary,517,4.7,10099.41,1,129.7304,6.779312,813.2623,72.64878
77,13,Hungary,562,3.9,10924.45,1,133.8054,3.550753,910.2136,72.64878
77,14,Hungary,547,0.7563416,11199.14,1,154.8863,3.879985,907.9199,73.09756
77,15,Hungary,494,0.772862,13713.22,1,159.1367,7.932977,1023.762,73.15122
77,16,Hungary,594,0.8275397,15485.22,1,161.6729,6.066751,1119.119,73.70244
77,17,Hungary,606,-6.692692,12847.75,1,,4.209108,937.9861,73.90488
77,18,Hungary,613,1.172396,13035.41,1
78,1,Iceland,35,1.31345,23223.87,0,62.38311,4.082794,,77.15366
78,2,Iceland,35,3.608858,23664.67,0,66.38177,1.551158,,77.40244
78,3,Iceland,38,0.1165837,26186.94,0,67.44037,1.654754,2149.161,77.45122
78,4,Iceland,37,4.785062,27151.72,0,71.96025,2.297245,2217.855,78.10488
78,5,Iceland,37,4.913189,27290.42,0,71.94373,1.746999,2206.732,78
78,6,Iceland,38,6.316795,30261.77,0,73.87448,1.716725,2754.476,78.14878
78,7,Iceland,40,4.094161,31504.87,0,71.85783,3.22475,3193.684,78.65854
78,8,Iceland,536,4.322544,30951.24,1,74.43132,5.11873,2995.712,78.95366
78,9,Iceland,545,3.921602,27799.94,1,78.65523,6.395392,2648.171,80.1
78,10,Iceland,569,0.1389603,30927.8,1,73.3078,5.174353,3220.876,80.44878
