ctry,year,country,fifa,gdp,gdppc,pop
150,1995,San Marino,8,6.00E+08,,
150,1996,San Marino,7,6.30E+08,,
150,1997,San Marino,5,6.50E+08,,
150,1998,San Marino,5,6.90E+08,,
150,1999,San Marino,4,7.60E+08,,
150,2000,San Marino,175,7.70E+08,,
150,2001,San Marino,159,8.20E+08,,
150,2002,San Marino,211,8.20E+08,,
150,2003,San Marino,199,8.50E+08,,
150,2004,San Marino,216,8.90E+08,30236.1,29457
150,2005,San Marino,221,9.10E+08,30544.7,29836
150,2006,San Marino,238,9.50E+08,31356.4,30184
150,2007,San Marino,11,9.80E+08,32031.6,30580
150,2008,San Marino,6,1.00E+09,32165.4,31031
150,2009,San Marino,,,,31451
150,2010,San Marino,,,,31816
150,2011,San Marino,,,,
151,1993,Saudi Arabia,39,1.70E+11,9469.78,1.70E+07
151,1994,Saudi Arabia,39,1.70E+11,9296.89,1.80E+07
151,1995,Saudi Arabia,44,1.70E+11,9085.04,1.80E+07
151,1996,Saudi Arabia,37,1.70E+11,9160.02,1.90E+07
151,1997,Saudi Arabia,46,1.80E+11,9164.94,1.90E+07
151,1998,Saudi Arabia,52,1.80E+11,9191.49,2.00E+07
151,1999,Saudi Arabia,53,1.80E+11,8896.93,2.00E+07
151,2000,Saudi Arabia,556,1.90E+11,9128.11,2.10E+07
151,2001,Saudi Arabia,585,1.90E+11,8979.74,2.10E+07
151,2002,Saudi Arabia,632,1.90E+11,8796.94,2.20E+07
151,2003,Saudi Arabia,608,2.00E+11,9266.04,2.20E+07
151,2004,Saudi Arabia,655,2.20E+11,9543.29,2.30E+07
151,2005,Saudi Arabia,665,2.30E+11,9816.38,2.30E+07
151,2006,Saudi Arabia,663,2.30E+11,9886.93,2.40E+07
151,2007,Saudi Arabia,482,2.40E+11,9854.35,2.40E+07
151,2008,Saudi Arabia,571,2.50E+11,10034.8,2.50E+07
151,2009,Saudi Arabia,559,2.50E+11,9863.18,2.50E+07
151,2010,Saudi Arabia,510,,,2.60E+07
151,2011,Saudi Arabia,423,,,
152,1993,Scotland,45,,,
152,1994,Scotland,44,,,
152,1995,Scotland,43,,,
152,1996,Scotland,47,,,
152,1997,Scotland,48,,,
152,1998,Scotland,52,,,
152,1999,Scotland,49,,,
152,2000,Scotland,639,,,
152,2001,Scotland,612,,,
152,2002,Scotland,577,,,
152,2003,Scotland,528,,,
152,2004,Scotland,552,,,
152,2005,Scotland,515,,,
152,2006,Scotland,572,,,
152,2007,Scotland,847,,,
152,2008,Scotland,990,,,
152,2009,Scotland,739,,,
152,2010,Scotland,665,,,
152,2011,Scotland,542,,,
153,1993,Senegal,31,3.60E+09,444.316,8.20E+06
153,1994,Senegal,29,3.60E+09,432.205,8.40E+06
153,1995,Senegal,35,3.80E+09,443.124,8.70E+06
153,1996,Senegal,38,3.90E+09,439.935,8.90E+06
153,1997,Senegal,37,4.00E+09,441.598,9.10E+06
153,1998,Senegal,35,4.30E+09,455.272,9.40E+06
153,1999,Senegal,32,4.60E+09,471.447,9.60E+06
153,2000,Senegal,440,4.70E+09,473.837,9.90E+06
153,2001,Senegal,454,4.90E+09,482.724,1.00E+07
153,2002,Senegal,539,4.90E+09,473.406,1.00E+07
153,2003,Senegal,646,5.30E+09,492.005,1.10E+07
153,2004,Senegal,628,5.60E+09,507.642,1.10E+07
153,2005,Senegal,657,5.90E+09,522.336,1.10E+07
153,2006,Senegal,672,6.00E+09,521.598,1.20E+07
153,2007,Senegal,699,6.30E+09,532.651,1.20E+07
153,2008,Senegal,675,6.60E+09,536.048,1.20E+07
153,2009,Senegal,583,6.70E+09,533.836,1.30E+07
153,2010,Senegal,361,7.00E+09,541.967,1.30E+07
153,2011,Senegal,465,,,
154,1993,Seychelles,0,4.60E+08,6355.75,72711.4
154,1994,Seychelles,0,4.60E+08,6201.51,73924.6
154,1995,Seychelles,0,4.60E+08,6037.65,75304
154,1996,Seychelles,0,4.80E+08,6242.29,76417
154,1997,Seychelles,3,5.30E+08,6907.44,77319
154,1998,Seychelles,2,5.80E+08,7342.88,78846
154,1999,Seychelles,4,5.90E+08,7334.84,80410
154,2000,Seychelles,43,6.20E+08,7578.85,81131
154,2001,Seychelles,83,6.00E+08,7400.25,81202
154,2002,Seychelles,69,6.10E+08,7266.46,83700
154,2003,Seychelles,104,5.70E+08,6913.01,82800
154,2004,Seychelles,213,5.60E+08,6740.38,82500
154,2005,Seychelles,177,6.00E+08,7208.97,82900
154,2006,Seychelles,152,6.50E+08,7650.47,84600
154,2007,Seychelles,173,7.10E+08,8349.81,85032
154,2008,Seychelles,89,7.00E+08,8058.92,86956
154,2009,Seychelles,72,7.10E+08,8021.6,87972.1
154,2010,Seychelles,44,7.50E+08,8420.54,89000
154,2011,Seychelles,10,,,
155,1993,Sierra Leone,23,8.50E+08,210.973,4.00E+06
155,1994,Sierra Leone,24,8.40E+08,208.65,4.00E+06
155,1995,Sierra Leone,24,7.70E+08,192.817,4.00E+06
155,1996,Sierra Leone,36,8.10E+08,202.372,4.00E+06
155,1997,Sierra Leone,32,6.70E+08,167.674,4.00E+06
155,1998,Sierra Leone,36,6.70E+08,164.51,4.10E+06
155,1999,Sierra Leone,27,6.10E+08,148.516,4.10E+06
155,2000,Sierra Leone,274,6.40E+08,150.39,4.20E+06
155,2001,Sierra Leone,291,7.50E+08,172.036,4.40E+06
155,2002,Sierra Leone,290,9.60E+08,210.947,4.50E+06
155,2003,Sierra Leone,312,1.10E+09,221.177,4.70E+06
155,2004,Sierra Leone,295,1.10E+09,228.46,4.90E+06
155,2005,Sierra Leone,232,1.20E+09,236.178,5.10E+06
155,2006,Sierra Leone,213,1.30E+09,245.499,5.30E+06
155,2007,Sierra Leone,108,1.40E+09,254.102,5.40E+06
155,2008,Sierra Leone,94,1.50E+09,261.438,5.60E+06
155,2009,Sierra Leone,315,1.50E+09,263.333,5.70E+06
155,2010,Sierra Leone,145,1.60E+09,269.773,5.80E+06
155,2011,Sierra Leone,233,,,
156,1993,Singapore,23,5.70E+10,17064.9,3.30E+06
156,1994,Singapore,23,6.30E+10,18451.3,3.40E+06
156,1995,Singapore,17,6.80E+10,19358.6,3.50E+06
156,1996,Singapore,18,7.40E+10,20035.7,3.70E+06
156,1997,Singapore,28,8.00E+10,20990.3,3.80E+06
156,1998,Singapore,28,7.90E+10,20009.7,3.90E+06
156,1999,Singapore,37,8.40E+10,21280.2,4.00E+06
156,2000,Singapore,372,9.30E+10,23018.7,4.00E+06
156,2001,Singapore,412,9.10E+10,21868.7,4.10E+06
156,2002,Singapore,387,9.40E+10,22570.6,4.20E+06
156,2003,Singapore,373,9.80E+10,23703.9,4.10E+06
156,2004,Singapore,434,1.10E+11,25650.9,4.20E+06
156,2005,Singapore,435,1.20E+11,28387.5,4.30E+06
156,2006,Singapore,483,1.30E+11,29907.4,4.40E+06
156,2007,Singapore,189,1.40E+11,31204.5,4.60E+06
156,2008,Singapore,227,1.50E+11,30027.3,4.80E+06
156,2009,Singapore,207,1.40E+11,28910.7,5.00E+06
156,2010,Singapore,260,1.70E+11,32111.4,5.10E+06
156,2011,Singapore,151,,,
157,1993,Slovakia,1,,,
157,1994,Slovakia,29,,,
157,1995,Slovakia,37,,,
157,1996,Slovakia,43,,,
157,1997,Slovakia,48,,,
157,1998,Slovakia,52,,,
157,1999,Slovakia,52,,,
157,2000,Slovakia,626,,,
157,2001,Slovakia,626,,,
157,2002,Slovakia,588,,,
157,2003,Slovakia,535,,,
157,2004,Slovakia,557,,,
157,2005,Slovakia,587,,,
157,2006,Slovakia,621,,,
157,2007,Slovakia,720,,,
157,2008,Slovakia,578,,,
157,2009,Slovakia,621,,,
157,2010,Slovakia,752,,,
157,2011,Slovakia,854,,,
158,1993,Slovenia,5,1.50E+10,7483.87,2.00E+06
158,1994,Slovenia,5,1.60E+10,7794.99,2.00E+06
158,1995,Slovenia,22,1.60E+10,8074.46,2.00E+06
158,1996,Slovenia,30,1.70E+10,8358.75,2.00E+06
158,1997,Slovenia,34,1.80E+10,8791.17,2.00E+06
158,1998,Slovenia,32,1.80E+10,9120.16,2.00E+06
158,1999,Slovenia,34,1.90E+10,9595.5,2.00E+06
158,2000,Slovenia,544,2.00E+10,9998.99,2.00E+06
158,2001,Slovenia,586,2.10E+10,10268.4,2.00E+06
158,2002,Slovenia,650,2.10E+10,10665.7,2.00E+06
158,2003,Slovenia,620,2.20E+10,10958.8,2.00E+06
158,2004,Slovenia,637,2.30E+10,11421.1,2.00E+06
158,2005,Slovenia,608,2.40E+10,11913.3,2.00E+06
158,2006,Slovenia,553,2.50E+10,12565.4,2.00E+06
158,2007,Slovenia,414,2.70E+10,13344.6,2.00E+06
158,2008,Slovenia,403,2.80E+10,13788.8,2.00E+06
158,2009,Slovenia,532,2.60E+10,12576.9,2.00E+06
158,2010,Slovenia,767,2.60E+10,12590.7,2.10E+06
158,2011,Slovenia,897,,,
159,1993,Solomon Islands,1,4.20E+08,1238.74,341782
159,1994,Solomon Islands,1,4.60E+08,1314.41,351719
159,1995,Solomon Islands,1,5.00E+08,1382.66,361854
159,1996,Solomon Islands,1,5.10E+08,1365.86,372185
159,1997,Solomon Islands,3,5.00E+08,1309.11,382728
159,1998,Solomon Islands,18,5.10E+08,1296.07,393474
159,1999,Solomon Islands,20,5.10E+08,1254.92,404415
159,2000,Solomon Islands,182,4.40E+08,1047.06,415544
159,2001,Solomon Islands,289,4.00E+08,938.009,426847
159,2002,Solomon Islands,309,3.90E+08,887.886,438317
159,2003,Solomon Islands,272,4.20E+08,921.139,449956
159,2004,Solomon Islands,247,4.40E+08,941.537,461771
159,2005,Solomon Islands,375,4.60E+08,967.459,473761
159,2006,Solomon Islands,303,4.90E+08,1008.77,485924
159,2007,Solomon Islands,81,5.40E+08,1089.1,498240
159,2008,Solomon Islands,250,5.80E+08,1140.16,510672
159,2009,Solomon Islands,100,5.80E+08,1099.56,523170
159,2010,Solomon Islands,60,6.20E+08,1149.02,535699
159,2011,Solomon Islands,40,,,
160,1993,Somalia,,,,6.50E+06
160,1994,Somalia,,,,6.50E+06
160,1995,Somalia,2,,,6.50E+06
160,1996,Somalia,2,,,6.60E+06
160,1997,Somalia,1,,,6.80E+06
160,1998,Somalia,1,,,7.00E+06
160,1999,Somalia,0,,,7.20E+06
160,2000,Somalia,14,,,7.40E+06
160,2001,Somalia,59,,,7.60E+06
160,2002,Somalia,49,,,7.80E+06
160,2003,Somalia,87,,,8.00E+06
160,2004,Somalia,97,,,8.20E+06
160,2005,Somalia,85,,,8.40E+06
160,2006,Somalia,111,,,8.50E+06
160,2007,Somalia,13,,,8.70E+06
160,2008,Somalia,8,,,8.90E+06
160,2009,Somalia,57,,,9.10E+06
160,2010,Somalia,64,,,9.40E+06
160,2011,Somalia,23,,,
161,1993,South Africa,15,1.10E+11,2903.2,3.70E+07
161,1994,South Africa,13,1.10E+11,2933.72,3.80E+07
161,1995,South Africa,32,1.20E+11,2960.42,3.90E+07
161,1996,South Africa,40,1.20E+11,3019.97,4.00E+07
161,1997,South Africa,54,1.20E+11,3029.77,4.10E+07
161,1998,South Africa,53,1.30E+11,2974.68,4.20E+07
161,1999,South Africa,53,1.30E+11,2972.2,4.30E+07
161,2000,South Africa,597,1.30E+11,3019.95,4.40E+07
161,2001,South Africa,635,1.40E+11,3039.71,4.50E+07
161,2002,South Africa,626,1.40E+11,3108.04,4.60E+07
161,2003,South Africa,636,1.50E+11,3159.24,4.60E+07
161,2004,South Africa,618,1.50E+11,3264.32,4.70E+07
161,2005,South Africa,619,1.60E+11,3397.72,4.70E+07
161,2006,South Africa,609,1.70E+11,3548.09,4.80E+07
161,2007,South Africa,454,1.80E+11,3704.79,4.80E+07
161,2008,South Africa,411,1.90E+11,3795.14,4.90E+07
161,2009,South Africa,458,1.80E+11,3691.42,4.90E+07
161,2010,South Africa,377,1.90E+11,3747.51,5.00E+07
161,2011,South Africa,550,,,
162,1993,Spain,57,4.50E+11,11517.2,3.90E+07
162,1994,Spain,56,4.60E+11,11760,3.90E+07
162,1995,Spain,61,4.80E+11,12056.1,3.90E+07
162,1996,Spain,59,4.90E+11,12319,3.90E+07
162,1997,Spain,60,5.10E+11,12761.8,4.00E+07
162,1998,Spain,59,5.30E+11,13285.5,4.00E+07
162,1999,Spain,58,5.50E+11,13844.5,4.00E+07
162,2000,Spain,753,5.80E+11,14421.9,4.00E+07
162,2001,Spain,734,6.00E+11,14780.2,4.10E+07
162,2002,Spain,730,6.20E+11,14961.8,4.10E+07
162,2003,Spain,779,6.40E+11,15171.5,4.20E+07
162,2004,Spain,798,6.60E+11,15415,4.30E+07
162,2005,Spain,765,6.80E+11,15712.1,4.30E+07
162,2006,Spain,768,7.10E+11,16077.4,4.40E+07
162,2007,Spain,1154,7.40E+11,16369.1,4.50E+07
162,2008,Spain,1349,7.40E+11,16264.6,4.60E+07
162,2009,Spain,1663,7.10E+11,15522.2,4.60E+07
162,2010,Spain,1627,7.10E+11,15412.8,4.60E+07
162,2011,Spain,1887,,,
163,1993,Sri Lanka,8,1.20E+10,646.813,1.80E+07
163,1994,Sri Lanka,7,1.20E+10,676.002,1.80E+07
163,1995,Sri Lanka,6,1.30E+10,706.493,1.80E+07
163,1996,Sri Lanka,11,1.30E+10,727.148,1.80E+07
163,1997,Sri Lanka,18,1.40E+10,767.869,1.80E+07
163,1998,Sri Lanka,17,1.50E+10,798.508,1.80E+07
163,1999,Sri Lanka,17,1.50E+10,827.797,1.90E+07
163,2000,Sri Lanka,173,1.60E+10,872.666,1.90E+07
163,2001,Sri Lanka,227,1.60E+10,855.373,1.90E+07
163,2002,Sri Lanka,255,1.70E+10,883.457,1.90E+07
163,2003,Sri Lanka,295,1.80E+10,923.635,1.90E+07
163,2004,Sri Lanka,331,1.90E+10,959.466,1.90E+07
163,2005,Sri Lanka,333,2.00E+10,1008.68,2.00E+07
163,2006,Sri Lanka,281,2.10E+10,1074.11,2.00E+07
163,2007,Sri Lanka,118,2.30E+10,1140.02,2.00E+07
163,2008,Sri Lanka,79,2.40E+10,1199.09,2.00E+07
163,2009,Sri Lanka,98,2.50E+10,1232.52,2.00E+07
163,2010,Sri Lanka,115,2.70E+10,1321.6,2.00E+07
163,2011,Sri Lanka,79,,,
164,1993,St. Kitts and Nevis,0,2.40E+08,5814.66,41380.3
164,1994,St. Kitts and Nevis,0,2.50E+08,6140.4,41185.3
164,1995,St. Kitts and Nevis,0,2.60E+08,6394.38,41000
164,1996,St. Kitts and Nevis,7,2.80E+08,6834.46,40870
164,1997,St. Kitts and Nevis,20,3.00E+08,7320.45,40740
164,1998,St. Kitts and Nevis,19,3.00E+08,7516.72,40130
164,1999,St. Kitts and Nevis,17,3.20E+08,7509.78,42260
164,2000,St. Kitts and Nevis,217,3.30E+08,7365.85,44286
164,2001,St. Kitts and Nevis,243,3.30E+08,7219.18,46111
164,2002,St. Kitts and Nevis,329,3.40E+08,7199.62,46710
164,2003,St. Kitts and Nevis,391,3.40E+08,7233.43,46710
164,2004,St. Kitts and Nevis,344,3.60E+08,7740.19,46984.8
164,2005,St. Kitts and Nevis,418,3.80E+08,8001.66,48000
164,2006,St. Kitts and Nevis,337,4.10E+08,8373.68,48393
164,2007,St. Kitts and Nevis,137,4.10E+08,8473.9,48789.8
164,2008,St. Kitts and Nevis,124,4.30E+08,8794.47,49189.9
164,2009,St. Kitts and Nevis,128,3.80E+08,7752.04,49593.3
164,2010,St. Kitts and Nevis,106,3.80E+08,7502.05,50000
164,2011,St. Kitts and Nevis,242,,,
165,1993,St. Lucia,4,5.90E+08,4189.93,139908
165,1994,St. Lucia,4,6.00E+08,4166.66,142689
165,1995,St. Lucia,3,6.10E+08,4222.33,145437
165,1996,St. Lucia,15,6.50E+08,4401.89,147062
165,1997,St. Lucia,15,6.50E+08,4342.76,149666
165,1998,St. Lucia,14,6.90E+08,4549.17,151952
165,1999,St. Lucia,15,7.10E+08,4603.42,153703
165,2000,St. Lucia,174,7.10E+08,4535.54,155996
165,2001,St. Lucia,275,6.70E+08,4251.51,157897
165,2002,St. Lucia,327,6.90E+08,4349.5,159133
165,2003,St. Lucia,384,7.10E+08,4396.76,160620
165,2004,St. Lucia,351,7.50E+08,4592.32,162434
165,2005,St. Lucia,429,7.80E+08,4723.01,164791
165,2006,St. Lucia,344,8.20E+08,4939.54,166838
165,2007,St. Lucia,77,8.40E+08,5000.93,168338
165,2008,St. Lucia,31,8.50E+08,4987.89,170205
165,2009,St. Lucia,64,8.10E+08,4703.89,172092
165,2010,St. Lucia,32,7.90E+08,4549.21,174000
165,2011,St. Lucia,37,,,
166,1993,St. Vincent and the Grenadines,7,2.70E+08,2496.49,108023
166,1994,St. Vincent and the Grenadines,7,2.60E+08,2420.66,108061
166,1995,St. Vincent and the Grenadines,5,2.60E+08,2444.98,108058
166,1996,St. Vincent and the Grenadines,21,2.70E+08,2478.64,108019
166,1997,St. Vincent and the Grenadines,28,3.00E+08,2809.52,107948
166,1998,St. Vincent and the Grenadines,21,3.20E+08,2956.92,107875
166,1999,St. Vincent and the Grenadines,16,3.30E+08,3088.28,107836
166,2000,St. Vincent and the Grenadines,199,3.40E+08,3143.19,107857
166,2001,St. Vincent and the Grenadines,303,3.50E+08,3210.26,107953
166,2002,St. Vincent and the Grenadines,337,3.60E+08,3328.56,108116
166,2003,St. Vincent and the Grenadines,270,3.70E+08,3424.36,108321
166,2004,St. Vincent and the Grenadines,199,4.00E+08,3642.48,108531
166,2005,St. Vincent and the Grenadines,337,4.00E+08,3713.64,108716
166,2006,St. Vincent and the Grenadines,336,4.40E+08,4061.71,108872
166,2007,St. Vincent and the Grenadines,285,4.80E+08,4404.1,109005
166,2008,St. Vincent and the Grenadines,209,4.90E+08,4456.92,109117
166,2009,St. Vincent and the Grenadines,153,4.70E+08,4328.81,109209
166,2010,St. Vincent and the Grenadines,112,4.40E+08,4036.51,109284
166,2011,St. Vincent and the Grenadines,132,,,
167,1993,Sudan,9,8.50E+09,295.801,2.90E+07
167,1994,Sudan,8,8.60E+09,291.031,2.90E+07
167,1995,Sudan,12,9.10E+09,300.562,3.00E+07
167,1996,Sudan,23,9.60E+09,310.242,3.10E+07
167,1997,Sudan,34,1.10E+10,334.327,3.20E+07
167,1998,Sudan,26,1.10E+10,339.993,3.30E+07
167,1999,Sudan,27,1.10E+10,341.939,3.30E+07
167,2000,Sudan,244,1.20E+10,361.713,3.40E+07
167,2001,Sudan,284,1.30E+10,375.078,3.50E+07
167,2002,Sudan,373,1.40E+10,386.204,3.60E+07
167,2003,Sudan,401,1.50E+10,404.455,3.70E+07
167,2004,Sudan,441,1.50E+10,402.314,3.80E+07
167,2005,Sudan,429,1.60E+10,417.666,3.80E+07
167,2006,Sudan,483,1.80E+10,453.522,3.90E+07
167,2007,Sudan,230,2.00E+10,487.176,4.00E+07
167,2008,Sudan,349,2.10E+10,507.398,4.10E+07
167,2009,Sudan,383,2.20E+10,514.304,4.20E+07
167,2010,Sudan,268,2.30E+10,523.951,4.40E+07
167,2011,Sudan,314,,,
168,1993,Suriname,9,7.90E+08,1869.78,424312
168,1994,Suriname,9,8.20E+08,1905.06,429981
168,1995,Suriname,14,8.30E+08,1900.15,435841
168,1996,Suriname,12,8.40E+08,1898,441879
168,1997,Suriname,16,8.90E+08,1979.38,448017
168,1998,Suriname,12,9.00E+08,1982.39,454271
168,1999,Suriname,10,8.90E+08,1937.94,460655
168,2000,Suriname,138,8.90E+08,1909.75,467162
168,2001,Suriname,173,9.30E+08,1968.58,473821
168,2002,Suriname,268,9.80E+08,2034.58,480588
168,2003,Suriname,283,1.00E+09,2127,487301
168,2004,Suriname,234,1.10E+09,2267.6,493742
168,2005,Suriname,299,1.20E+09,2357.19,499759
168,2006,Suriname,244,1.20E+09,2419.83,505283
168,2007,Suriname,229,1.30E+09,2519.45,510366
168,2008,Suriname,118,1.40E+09,2612.5,515124
168,2009,Suriname,231,1.40E+09,2669.05,519740
168,2010,Suriname,133,,,524345
168,2011,Suriname,257,,,
169,1993,Swaziland,14,1.10E+09,1191.87,929623
169,1994,Swaziland,13,1.20E+09,1212.38,948637
169,1995,Swaziland,10,1.20E+09,1221.52,969227
169,1996,Swaziland,7,1.20E+09,1236.21,992083
169,1997,Swaziland,6,1.30E+09,1252.25,1.00E+06
169,1998,Swaziland,7,1.30E+09,1256.85,1.00E+06
169,1999,Swaziland,13,1.40E+09,1274.04,1.10E+06
169,2000,Swaziland,253,1.50E+09,1379.67,1.10E+06
169,2001,Swaziland,295,1.50E+09,1377.27,1.10E+06
169,2002,Swaziland,323,1.50E+09,1391.27,1.10E+06
169,2003,Swaziland,381,1.60E+09,1436.61,1.10E+06
169,2004,Swaziland,404,1.60E+09,1463.28,1.10E+06
169,2005,Swaziland,379,1.70E+09,1483.09,1.10E+06
169,2006,Swaziland,322,1.70E+09,1509.17,1.10E+06
169,2007,Swaziland,108,1.80E+09,1542.22,1.20E+06
169,2008,Swaziland,131,1.80E+09,1557.01,1.20E+06
169,2009,Swaziland,190,1.80E+09,1540.68,1.20E+06
169,2010,Swaziland,152,1.90E+09,1535.63,1.20E+06
169,2011,Swaziland,82,,,
170,1993,Sweden,54,1.90E+11,22065.1,8.70E+06
170,1994,Sweden,54,2.00E+11,22788.2,8.80E+06
170,1995,Sweden,61,2.10E+11,23550.8,8.80E+06
170,1996,Sweden,54,2.10E+11,23898.1,8.80E+06
170,1997,Sweden,55,2.20E+11,24527.5,8.80E+06
170,1998,Sweden,57,2.30E+11,25552,8.90E+06
170,1999,Sweden,56,2.40E+11,26725.8,8.90E+06
170,2000,Sweden,663,2.50E+11,27879.1,8.90E+06
170,2001,Sweden,624,2.50E+11,28151.7,8.90E+06
170,2002,Sweden,676,2.60E+11,28753.8,8.90E+06
170,2003,Sweden,649,2.60E+11,29320.3,9.00E+06
170,2004,Sweden,677,2.70E+11,30439.7,9.00E+06
170,2005,Sweden,715,2.80E+11,31290.3,9.00E+06
170,2006,Sweden,732,3.00E+11,32431.9,9.10E+06
170,2007,Sweden,958,3.00E+11,33259.3,9.10E+06
170,2008,Sweden,864,3.00E+11,32798.7,9.20E+06
170,2009,Sweden,748,2.90E+11,30774.2,9.30E+06
170,2010,Sweden,721,3.00E+11,32159.8,9.40E+06
170,2011,Sweden,712,,,
171,1993,Switzerland,53,2.20E+11,32063.4,6.90E+06
171,1994,Switzerland,55,2.30E+11,32185.4,7.00E+06
171,1995,Switzerland,58,2.30E+11,32082.6,7.00E+06
171,1996,Switzerland,52,2.30E+11,32133.6,7.10E+06
171,1997,Switzerland,43,2.30E+11,32735.8,7.10E+06
171,1998,Switzerland,40,2.40E+11,33495.6,7.10E+06
171,1999,Switzerland,35,2.40E+11,33792.2,7.10E+06
171,2000,Switzerland,531,2.50E+11,34787.2,7.20E+06
171,2001,Switzerland,531,2.50E+11,34966.1,7.20E+06
171,2002,Switzerland,540,2.50E+11,34856.4,7.30E+06
171,2003,Switzerland,576,2.50E+11,34530.2,7.30E+06
171,2004,Switzerland,592,2.60E+11,35162.2,7.40E+06
171,2005,Switzerland,589,2.70E+11,35860.2,7.40E+06
171,2006,Switzerland,656,2.80E+11,36929.5,7.50E+06
171,2007,Switzerland,937,2.90E+11,37934.8,7.60E+06
171,2008,Switzerland,657,2.90E+11,38166.5,7.60E+06
171,2009,Switzerland,824,2.90E+11,37032.3,7.70E+06
171,2010,Switzerland,924,2.90E+11,37690.3,7.80E+06
171,2011,Switzerland,841,,,
172,1993,Syria,20,1.50E+10,1093.32,1.40E+07
172,1994,Syria,20,1.60E+10,1145.94,1.40E+07
172,1995,Syria,13,1.70E+10,1181.16,1.50E+07
172,1996,Syria,10,1.80E+10,1203.23,1.50E+07
172,1997,Syria,21,1.80E+10,1196.1,1.50E+07
172,1998,Syria,31,2.00E+10,1242.1,1.60E+07
172,1999,Syria,35,1.90E+10,1169,1.60E+07
172,2000,Syria,339,1.90E+10,1170.5,1.70E+07
172,2001,Syria,412,2.00E+10,1198.71,1.70E+07
172,2002,Syria,464,2.10E+10,1212.01,1.70E+07
172,2003,Syria,449,2.20E+10,1196.63,1.80E+07
172,2004,Syria,487,2.30E+10,1228.04,1.90E+07
172,2005,Syria,516,2.40E+10,1266.34,1.90E+07
172,2006,Syria,465,2.50E+10,1298.01,2.00E+07
172,2007,Syria,231,2.70E+10,1338.44,2.00E+07
172,2008,Syria,329,2.80E+10,1364.48,2.10E+07
172,2009,Syria,336,3.00E+10,1411.48,2.10E+07
172,2010,Syria,347,3.10E+10,1421.81,2.20E+07
172,2011,Syria,277,,,
173,1993,Tahiti,3,,,
173,1994,Tahiti,3,,,
173,1995,Tahiti,4,,,
173,1996,Tahiti,5,,,
173,1997,Tahiti,6,,,
173,1998,Tahiti,7,,,
173,1999,Tahiti,22,,,
173,2000,Tahiti,210,,,
173,2001,Tahiti,288,,,
173,2002,Tahiti,336,,,
173,2003,Tahiti,383,,,
173,2004,Tahiti,347,,,
173,2005,Tahiti,381,,,
173,2006,Tahiti,299,,,
173,2007,Tahiti,55,,,
173,2008,Tahiti,94,,,
173,2009,Tahiti,32,,,
173,2010,Tahiti,19,,,
173,2011,Tahiti,31,,,
174,1993,Tajikistan,,1.30E+09,222.128,5.60E+06
174,1994,Tajikistan,,9.80E+08,172.242,5.70E+06
174,1995,Tajikistan,3,8.60E+08,148.726,5.80E+06
174,1996,Tajikistan,2,7.20E+08,122.136,5.90E+06
174,1997,Tajikistan,5,7.30E+08,122.492,5.90E+06
174,1998,Tajikistan,23,7.70E+08,127.254,6.00E+06
174,1999,Tajikistan,24,8.00E+08,130.282,6.10E+06
174,2000,Tajikistan,285,8.60E+08,139.408,6.20E+06
174,2001,Tajikistan,281,9.50E+08,151.907,6.20E+06
174,2002,Tajikistan,229,1.00E+09,163.952,6.30E+06
174,2003,Tajikistan,177,1.10E+09,178.727,6.40E+06
174,2004,Tajikistan,325,1.30E+09,195.406,6.50E+06
174,2005,Tajikistan,351,1.40E+09,213.178,6.50E+06
174,2006,Tajikistan,299,1.50E+09,224.32,6.60E+06
174,2007,Tajikistan,190,1.60E+09,236.443,6.70E+06
174,2008,Tajikistan,168,1.70E+09,250.833,6.80E+06
174,2009,Tajikistan,162,1.90E+09,266.127,7.00E+06
174,2010,Tajikistan,87,1.90E+09,271.452,7.10E+06
174,2011,Tajikistan,141,,,
175,1993,Tanzania,14,7.80E+09,286.667,2.80E+07
175,1994,Tanzania,13,8.00E+09,281.913,2.90E+07
175,1995,Tanzania,25,8.30E+09,283.291,3.00E+07
175,1996,Tanzania,31,8.60E+09,287.984,3.10E+07
175,1997,Tanzania,29,8.90E+09,290.399,3.20E+07
175,1998,Tanzania,32,9.30E+09,293.664,3.20E+07
175,1999,Tanzania,24,9.70E+09,300.271,3.30E+07
175,2000,Tanzania,253,1.00E+10,307.184,3.40E+07
175,2001,Tanzania,262,1.10E+10,317.29,3.50E+07
175,2002,Tanzania,246,1.20E+10,331.212,3.60E+07
175,2003,Tanzania,224,1.20E+10,344.535,3.70E+07
175,2004,Tanzania,233,1.30E+10,361.597,3.80E+07
175,2005,Tanzania,180,1.40E+10,377.712,3.90E+07
175,2006,Tanzania,196,1.50E+10,392.036,4.00E+07
175,2007,Tanzania,251,1.60E+10,408.293,4.10E+07
175,2008,Tanzania,333,1.80E+10,426.212,4.20E+07
175,2009,Tanzania,352,1.90E+10,438.932,4.40E+07
175,2010,Tanzania,290,2.00E+10,456.137,4.50E+07
175,2011,Tanzania,243,,,
176,1993,Thailand,25,1.00E+11,1711.18,5.90E+07
176,1994,Thailand,25,1.10E+11,1844.38,6.00E+07
176,1995,Thailand,20,1.20E+11,1995.44,6.00E+07
176,1996,Thailand,27,1.30E+11,2096.44,6.10E+07
176,1997,Thailand,38,1.30E+11,2054.07,6.10E+07
